DateTime,AddedIPs,RemovedIPs
1566878011,364,0
1566881071,222,0
1566884194,365,0
1566887785,296,0
1566892913,373,0
1566901698,500,0
1566909149,500,0
1566919938,500,500
1566937486,500,0
1566955234,500,0
1566961974,500,0
1566989793,500,0
1567007320,500,500
1567015717,500,0
1567019788,500,0
1567021985,416,0
1567025792,403,0
1567031075,500,0
1567038764,500,0
1567042592,450,0
1567046442,491,0
1567049790,260,0
1567053160,324,0
1567063961,500,0
1567067797,385,0
1567072839,500,0
1567078361,500,0
1567081723,277,0
1567085161,317,500
1567091082,500,1000
1567094166,307,0
1567098278,349,500
1567102339,372,0
1567105458,352,0
1567112952,500,0
1567120602,500,0
1567127321,500,0
1567134039,500,0
1567135221,155,0
1567137627,115,0
1567140014,116,0
1567154201,500,500
1567157777,406,0
1567163323,500,0
1567167423,478,500
1567176028,500,0
1567182265,478,500
1567195453,500,0
1567197878,394,0
1567204335,500,0
1567208676,216,0
1567213243,500,0
1567220680,500,0
1567224767,399,0
1567228120,355,0
1567231959,231,0
1567235799,300,0
1567239375,269,0
1567243219,374,0
1567247546,462,500
1567254033,500,0
1567335375,500,500
1567414098,500,2500
1567420569,500,500
1567447966,500,500
1567452026,500,163
1567459472,500,500
1567463791,500,500
1567481540,500,864
1567487319,500,587
1567489471,500,296
1567531003,500,2373
1567532896,117,0
1567537364,429,0
1567579229,500,1500
1567581378,345,0
1567583543,178,0
1567586927,485,0
1567590038,388,0
1567592688,326,0
1567596039,368,500
1567598438,222,0
1567601305,367,0
1567604677,500,0
1567607798,274,0
1567611647,500,0
1567624694,500,1416
1567626044,148,0
1567643772,500,1853
1567647158,451,0
1567651710,500,751
1567657241,500,324
1567685321,500,2162
1567744332,500,4583
1567745297,30,500
1567749658,178,0
1567753459,249,0
1567758262,253,0
1567762363,328,406
1567765463,248,500
1567769800,279,478
1567774121,302,500
1567778931,280,0
1567782039,220,478
1567800185,500,500
1567808893,500,894
1567831465,500,1970
1567832426,62,0
1567835072,160,231
1567838679,196,300
1567841564,211,269
1567844429,280,374
1567846355,161,0
1567849449,192,462
1567851864,157,0
1567852830,0,500
1567854285,177,0
1567857802,194,0
1567860761,250,500
1567864845,346,0
1567867226,172,0
1567870369,213,0
1567873006,209,0
1567876360,209,0
1567878733,168,0
1567881872,221,0
1567884759,276,0
1567888594,250,0
1567891455,208,0
1567894835,223,0
1567897451,170,0
1567901081,310,0
1567904187,160,0
1567908039,267,0
1567910661,181,0
1567914758,238,0
1567987728,500,500
1567998732,500,0
1568020617,500,500
1568025850,0,500
1568047701,500,0
1568048672,51,0
1568050609,127,0
1568061136,500,1000
1568063327,108,0
1568067880,297,500
1568071705,265,500
1568074604,240,0
1568077250,177,0
1568079388,146,0
1568082740,202,0
1568085634,128,0
1568088770,224,500
1568092122,149,500
1568094039,7,0
1568107231,500,500
1568111546,500,0
1568139635,500,546
1568140819,309,0
1568143242,500,500
1568145638,500,0
1568148749,500,0
1568154996,500,0
1568157877,500,0
1568161231,500,0
1568164122,500,0
1568167959,500,0
1568171054,500,0
1568172757,500,0
1568200586,500,2090
1568211183,500,1363
1568212342,50,0
1568215961,263,500
1568219316,250,500
1568222441,222,0
1568226048,242,0
1568229638,272,148
